Bird,Day,Trial,Site,Time,EventType
darkblue21,28,3,18,1056.83300234377,1
darkblue21,28,3,18,1058.30300040543,2
darkblue21,28,3,18,1063.25299367309,3
darkblue21,29,1,18,246.212001889944,2
darkblue21,29,1,18,262.814003974199,3
darkblue21,29,1,38,266.662997379899,3
darkblue21,29,1,1,269.63700056076,3
darkblue21,29,1,18,270.652002096176,3
darkblue21,29,1,26,271.369006857276,3
darkblue21,29,1,42,272.663005068898,3
darkblue21,29,1,34,274.955006316304,2
darkblue21,29,1,9,282.546998932958,3
darkblue21,29,1,9,402.416998520494,1
darkblue21,29,2,9,542.351001128554,3
darkblue21,29,2,18,559.181004390121,1
darkblue21,29,2,18,569.240002334118,3
darkblue21,29,2,21,571.741004660726,3
darkblue21,29,2,12,575.817003473639,3
darkblue21,29,2,3,577.636999636889,3
darkblue21,29,2,10,578.459002822638,3
darkblue21,29,2,9,579.263997450471,3
darkblue21,29,2,18,580.068006366491,2
darkblue21,29,2,28,585.369003564119,1
darkblue21,29,2,18,590.25000706315,3
darkblue21,29,2,18,592.786997929215,3
darkblue21,29,2,28,595.04300057888,3
darkblue21,29,2,57,598.769997060299,3
darkblue21,29,2,50,599.801997095346,3
darkblue21,29,2,38,603.8430031389,3
darkblue21,29,2,29,605.434998124838,3
darkblue21,29,2,21,606.747000664473,3
darkblue21,29,2,28,609.020997583866,2
darkblue21,29,2,28,633.320000767708,3
darkblue21,29,2,9,641.402998566628,3
darkblue21,29,2,18,642.242000252008,3
darkblue21,29,2,20,644.289001822472,3
darkblue21,29,2,28,645.251006260514,3
darkblue21,29,2,30,647.088000923395,3
darkblue21,29,2,29,647.945006936789,3
darkblue21,29,2,1,651.724004745483,3
darkblue21,29,2,18,655.467999726534,3
darkblue21,29,2,26,656.535002589226,3
darkblue21,29,2,34,657.479998469353,3
darkblue21,29,2,18,662.815002724528,3
darkblue21,29,2,28,663.970005512238,3
darkblue21,29,2,44,666.208999603987,3
darkblue21,29,2,1,670.460002496839,3
darkblue21,29,2,10,671.352001279593,3
darkblue21,29,2,9,671.930000558496,3
darkblue21,29,2,25,674.536001309752,3
darkblue21,29,2,34,675.37599876523,3
darkblue21,29,2,42,676.110997796059,3
darkblue21,29,2,34,677.299997583032,3
darkblue21,29,2,19,685.312999784946,3
darkblue21,29,2,12,689.336001500487,3
darkblue21,29,2,6,690.648004040122,3
darkblue21,29,2,12,693.010000884533,3
darkblue21,29,2,1,694.479003176093,3
darkblue21,29,2,28,715.752001851797,3
darkblue21,29,2,44,717.432006821036,3
darkblue21,29,2,62,720.125997439027,3
darkblue21,29,2,18,842.636004835367,3
darkblue21,29,2,18,879.425998404622,3
darkblue21,29,2,10,898.70500266552,1
darkblue21,29,2,18,908.064004406333,3
darkblue21,29,2,25,910.005997493863,3
darkblue21,29,2,34,912.454998493195,3
darkblue21,29,3,18,1038.97099904716,3
darkblue21,29,3,10,1046.16100229323,2
darkblue21,29,3,20,1047.80600443482,3
darkblue21,29,3,18,1050.58699920774,3
darkblue21,29,3,18,1075.95400102437,1
darkblue21,29,4,18,1216.50200150907,2
darkblue21,29,4,7,1398.23000393808,3
darkblue21,29,4,7,1400.15400275588,1
darkblue21,29,5,18,1543.92000027001,3
darkblue21,29,5,25,1546.42199836671,3
darkblue21,29,5,21,1549.50099997222,3
darkblue21,29,5,15,1551.84500254691,3
darkblue21,29,5,7,1553.85700128973,2
darkblue21,29,5,33,1596.96199782193,1
darkblue21,29,5,58,1606.68900199234,1
darkblue21,29,6,10,1752.27399989963,3
darkblue21,29,6,9,1754.53099831939,3
darkblue21,29,6,57,1758.08200500906,3
darkblue21,29,6,50,1761.33600063622,3
darkblue21,29,6,33,1763.73300030828,2
darkblue21,29,6,9,1785.25099866092,3
darkblue21,29,6,18,1786.16000600159,3
darkblue21,29,6,12,1798.45900386572,3
darkblue21,29,6,10,1800.33000558615,3
darkblue21,29,6,33,2018.34100373089,3
darkblue21,29,6,42,2024.28900003433,3
darkblue21,29,6,57,2026.1960003525,3
darkblue21,29,6,58,2029.99200671911,2
darkblue21,30,1,34,496.481002494693,3
darkblue21,30,1,25,497.634999454021,1
darkblue21,30,1,33,501.484002918005,3
darkblue21,30,1,18,502.639005705714,3
darkblue21,30,1,7,508.254002407193,3
darkblue21,30,1,14,509.479000791907,3
darkblue21,30,1,11,511.19300276041,3
darkblue21,30,1,9,511.945000290871,3
darkblue21,30,1,18,513.083004578948,3
darkblue21,30,1,1,516.214007511735,3
darkblue21,30,1,18,546.63600102067,3
darkblue21,30,1,1,563.430005684495,3
darkblue21,30,1,41,570.795002952218,3
darkblue21,30,1,33,571.653004735708,3
darkblue21,30,1,25,574.644006416202,2
darkblue21,30,1,8,592.925007641315,3
darkblue21,30,1,10,595.689003914595,3
darkblue21,30,1,42,606.553006544709,3
darkblue21,30,1,50,608.775002136827,3
darkblue21,30,1,18,615.527007356286,3
darkblue21,30,1,2,625.149003043771,3
darkblue21,30,1,58,656.201007217169,3
darkblue21,30,1,56,658.98300781846,3
darkblue21,30,1,26,665.403009206057,3
darkblue21,30,1,64,678.978000953794,3
darkblue21,30,1,33,682.145002484322,3
darkblue21,30,1,18,684.173999726772,3
darkblue21,30,1,1,685.259006917477,3
darkblue21,30,1,57,707.05600194633,3
darkblue21,30,1,49,707.703001052141,3
darkblue21,30,1,17,711.063000932336,2
darkblue21,30,1,32,1225.0720012933,3
darkblue21,30,1,7,1237.3530048877,3
darkblue21,30,1,57,1850.50200261176,1
darkblue21,30,2,2,1993.23600009084,3
darkblue21,30,2,10,1994.8630079627,3
darkblue21,30,2,41,1998.92100244761,3
darkblue21,30,2,33,2000.37300623953,3
darkblue21,30,2,57,2010.74700951576,3
darkblue21,30,2,57,2012.53200285137,3
darkblue21,30,2,50,2014.8410025984,3
darkblue21,30,2,8,2022.6960092783,3
darkblue21,30,2,57,2031.70600868762,3
darkblue21,30,2,57,2046.1030036211,3
darkblue21,31,1,18,409.86699834466,3
darkblue21,31,1,1,423.739996924996,3
darkblue21,31,1,2,425.996995344758,2
darkblue21,31,1,18,518.978003785014,1
darkblue21,31,1,18,530.978994816542,1
darkblue21,31,2,18,658.509996905923,2
darkblue21,31,2,18,678.8379997015,2
darkblue21,31,2,18,690.138994529843,3
darkblue21,31,2,43,695.388000458479,3
darkblue21,31,2,10,834.552996978164,1
darkblue21,31,2,10,868.822998180985,3
darkblue21,31,2,10,880.457002669573,2
darkblue21,31,2,10,986.207998171449,3
darkblue21,31,3,18,2049.25200082362,3
darkblue21,31,3,57,2054.53499369323,3
darkblue21,31,3,33,2056.96699619293,3
darkblue21,31,3,1,2061.58499568701,3
darkblue21,31,3,33,2071.92399613559,3
darkblue21,31,3,61,2080.7059943676,3
darkblue21,31,3,59,2082.5599975884,3
darkblue21,31,3,33,2084.67699475586,3
darkblue21,31,3,64,2093.33600029349,3
darkblue21,31,3,61,2095.92500254512,3
darkblue21,31,3,49,2098.07700254023,3
darkblue21,31,3,33,2099.10900257528,3
darkblue21,31,3,9,2108.64299833775,3
darkblue21,31,3,17,2175.75100287795,3
darkblue21,31,3,4,2179.31999377906,3
darkblue21,31,3,1,2214.25599418581,3
darkblue21,31,3,58,2218.50699707866,3
darkblue21,31,3,57,2230.50799816847,3
darkblue21,31,3,49,2233.44699852169,3
darkblue21,31,3,50,2234.72399823368,3
darkblue21,31,3,17,2236.7350012064,3
darkblue21,32,1,18,304.134007170796,3
darkblue21,32,1,28,308.12300182879,3
darkblue21,32,1,18,322.380005568266,3
darkblue21,32,1,2,329.605001583695,3
darkblue21,32,1,12,333.295999467373,3
darkblue21,32,1,49,338.579998165369,3
darkblue21,32,1,33,341.099004819989,3
darkblue21,32,1,18,343.092999234796,3
darkblue21,32,1,49,365.975001454353,3
darkblue21,32,1,10,383.538997918367,3
darkblue21,32,1,12,386.146004498005,3
darkblue21,32,1,14,388.472998514771,3
darkblue21,32,1,19,391.254003345966,3
darkblue21,32,1,10,396.292006596923,3
darkblue21,32,1,9,402.958003431559,3
darkblue21,32,1,26,406.228997558355,2
darkblue21,32,1,12,679.923006892204,1
darkblue21,32,1,18,682.652000337839,3
darkblue21,32,2,26,837.771999835968,3
darkblue21,32,2,18,861.493999511003,3
darkblue21,32,2,18,892.563002184033,1
darkblue21,32,2,18,917.737005650997,3
darkblue21,32,2,18,1158.68300311267,3
darkblue21,33,1,18,354.043995961547,3
darkblue21,33,1,2,382.087004184723,2
darkblue21,33,1,18,509.985998645425,3
darkblue21,33,1,18,572.876997292042,1
darkblue21,33,1,18,582.813998311758,3
darkblue21,33,2,10,727.786999940872,3
darkblue21,33,2,17,732.913003116846,3
darkblue21,33,2,18,738.45800422132,2
darkblue21,33,2,17,785.044997557998,1
darkblue21,33,2,17,1098.3809966594,3
darkblue21,33,2,19,1100.0250030309,3
darkblue21,33,2,17,1108.2299977541,3
darkblue21,33,3,18,1271.15199677646,3
darkblue21,33,3,18,1306.75200484693,3
darkblue21,33,3,17,1309.237004444,3
darkblue21,33,3,18,1326.06600187719,3
darkblue21,33,3,17,1643.86200495064,3
darkblue21,33,3,17,1712.57900297642,3
darkblue21,33,3,1,1729.30399775505,3
darkblue21,33,3,10,1731.01799972355,3
darkblue21,33,3,9,1821.7589981854,3
darkblue21,33,3,18,1823.63100573421,3
darkblue21,33,3,17,1825.6950058043,3
darkblue21,34,1,10,568.315418467764,3
darkblue21,34,1,18,576.460410610368,2
darkblue21,34,1,18,595.176230966708,1
darkblue21,34,1,18,601.578352622726,3
darkblue21,34,1,1,607.87479167012,1
darkblue21,34,1,34,611.85206006917,3
darkblue21,34,1,18,615.287928237948,2
darkblue21,34,1,18,616.247104717041,2
darkblue21,34,1,18,648.464113999989,3
darkblue21,34,1,34,650.713484785358,3
darkblue21,34,1,17,652.911999952173,3
darkblue21,34,1,1,655.300960434775,2
darkblue21,34,1,18,741.903626084452,1
darkblue21,34,2,18,884.078445484268,3
darkblue21,34,2,10,965.360807124306,3
darkblue21,34,2,9,975.094107183357,3
darkblue21,34,2,1,977.117139878572,3
darkblue21,34,2,33,985.76863231996,3
darkblue21,34,2,8,991.037097896881,3
darkblue21,34,2,33,1455.30628329208,3
darkblue21,34,2,33,1464.76041398538,3
darkblue21,34,2,33,1840.33510404431,1
darkblue21,34,3,18,2069.49645825401,2
darkblue21,35,1,18,280.55199432373,2
darkblue21,35,1,18,290.103996276855,3
darkblue21,35,1,17,296.279998779297,3
darkblue21,35,1,26,298.011001586914,3
darkblue21,35,1,18,301.544998168945,3
darkblue21,35,1,28,303.610008239746,3
darkblue21,35,1,10,308.962997436523,3
darkblue21,35,1,9,310.940002441406,2
darkblue21,35,1,2,360.534996032715,1
darkblue21,35,2,10,498.265983581543,3
darkblue21,35,2,4,503.934005737305,3
darkblue21,35,2,3,504.702995300293,3
darkblue21,35,2,10,505.682991027832,3
darkblue21,35,2,4,507.956993103027,3
darkblue21,35,2,10,509.793991088867,3
darkblue21,35,2,17,512.452995300293,3
darkblue21,35,2,2,516.528984069824,2
darkblue21,35,2,18,535.370002746582,3
darkblue21,35,2,17,599.643989562988,1
darkblue21,35,2,17,603.177001953125,2
darkblue21,35,2,10,747.957984924316,1
darkblue21,35,3,18,891.723999023438,3
darkblue21,35,3,18,911.281982421875,3
darkblue21,35,3,1,913.294006347656,3
darkblue21,35,3,18,920.256996154785,3
darkblue21,35,3,17,926.344993591309,3
darkblue21,35,3,18,927.25399017334,3
darkblue21,35,3,18,938.346000671387,3
darkblue21,35,3,16,954.107986450195,3
darkblue21,35,3,10,956.434989929199,2
darkblue21,35,3,18,1124.86698913574,1
darkblue21,35,4,12,1268.09099578857,3
darkblue21,35,4,9,1271.50199890137,3
darkblue21,35,4,18,1273.74198913574,2
darkblue21,35,4,17,1312.26299285889,1
darkblue21,35,4,18,1319.1909942627,3
darkblue21,35,5,18,1460.76999664307,3
darkblue21,35,5,1,1463.97199249268,3
darkblue21,35,5,10,1465.63398742676,3
darkblue21,35,5,1,1516.61099243164,3
darkblue21,35,5,18,1531.25399017334,3
darkblue21,35,5,17,1546.54399871826,2
darkblue21,36,1,10,262.008995056152,3
darkblue21,36,1,33,266.504997253418,3
darkblue21,36,1,17,270.632995605469,2
darkblue21,36,1,2,272.820007324219,3
darkblue21,36,1,9,314.578002929688,1
darkblue21,36,1,18,326.544006347656,1
darkblue21,36,2,18,460.548004150391,2
darkblue21,36,2,2,486.141998291016,3
darkblue21,36,2,10,490.707992553711,1
darkblue21,36,2,2,496.795989990234,3
darkblue21,36,2,10,498.457992553711,2
darkblue21,36,2,18,525.329010009766,3
darkblue21,36,2,22,528.61799621582,1
darkblue21,36,2,9,534.321006774902,3
darkblue21,36,2,30,541.422996520996,3
darkblue21,36,2,18,546.829002380371,3
darkblue21,36,2,25,547.791007995605,3
darkblue21,36,2,17,549.68000793457,3
darkblue21,36,2,34,552.235000610352,3
darkblue21,36,2,42,552.829002380371,3
darkblue21,36,2,34,555.453002929688,3
darkblue21,36,2,2,558.830001831055,3
darkblue21,36,2,4,562.625999450684,3
darkblue21,36,2,10,566.772010803223,3
darkblue21,36,2,9,568.36400604248,2
darkblue21,36,2,18,571.250999450684,1
darkblue21,36,2,18,581.974006652832,2
darkblue21,36,2,18,603.772010803223,3
darkblue21,36,2,1,604.96199798584,3
darkblue21,36,2,2,605.555999755859,3
darkblue21,36,2,10,609.719993591309,3
darkblue21,36,2,18,610.699989318848,3
darkblue21,36,2,28,613.988998413086,3
darkblue21,36,2,36,615.195991516113,3
darkblue21,36,2,33,618.817001342773,3
darkblue21,36,2,18,620.53099822998,3
darkblue21,36,2,18,629.172996520996,3
darkblue21,36,2,26,630.309997558594,3
darkblue21,36,2,17,636.328002929688,3
darkblue21,36,2,1,637.412994384766,3
darkblue21,36,2,9,638.339996337891,3
darkblue21,36,2,28,644.481010437012,3
darkblue21,36,2,18,649.74600982666,3
darkblue21,36,2,18,656.970993041992,3
darkblue21,36,2,34,658.615997314453,3
darkblue21,36,2,1,664.370994567871,3
darkblue21,36,2,18,666.506004333496,3
darkblue21,36,2,26,667.048004150391,3
darkblue21,36,2,50,669.147003173828,3
darkblue21,36,2,28,683.247001647949,3
darkblue21,36,2,33,687.882995605469,3
darkblue21,36,2,34,694.023994445801,3
darkblue21,36,2,10,731.897994995117,3
darkblue21,36,2,28,734.43399810791,3
darkblue21,36,2,26,737.093994140625,3
darkblue21,36,2,17,739.157997131348,3
darkblue21,36,2,34,740.784996032715,3
darkblue21,36,2,4,748.640007019043,3
darkblue21,36,2,18,755.865005493164,3
darkblue21,36,2,9,761.32299041748,3
darkblue21,36,2,18,762.791999816895,3
darkblue21,36,2,50,773.359001159668,3
darkblue21,36,2,33,774.776000976562,3
darkblue21,36,2,18,790.101005554199,3
darkblue21,36,2,51,797.011001586914,3
darkblue21,36,2,18,802.03199005127,3
darkblue21,36,2,25,803.694000244141,3
darkblue21,36,2,42,824.302001953125,3
darkblue21,36,2,17,834.938003540039,3
darkblue21,36,2,34,837.125,3
darkblue21,36,2,58,838.525001525879,3
darkblue21,36,2,55,848.93399810791,3
darkblue21,36,2,17,856.892997741699,3
darkblue21,36,2,42,861.004005432129,3
darkblue21,36,2,58,863.051002502441,3
darkblue21,36,2,34,867.19701385498,3
darkblue21,36,2,64,870.539001464844,3
darkblue21,36,2,17,878.271011352539,3
darkblue21,36,2,2,882.889007568359,3
darkblue21,36,2,10,890.569000244141,3
darkblue21,36,2,41,897.532005310059,3
darkblue21,36,2,58,899.473991394043,3
darkblue21,36,2,57,900.174011230469,3
darkblue21,36,2,18,913.277000427246,3
darkblue21,36,2,50,917.964996337891,3
darkblue21,36,2,18,932.432998657227,3
darkblue21,36,2,26,939.640007019043,3
darkblue21,36,2,62,946.847999572754,3
darkblue21,36,2,53,951.238990783691,3
darkblue21,36,2,60,952.252998352051,3
darkblue21,36,2,59,952.77799987793,3
darkblue21,36,2,58,953.722999572754,3
darkblue21,36,2,57,954.842002868652,3
darkblue21,36,2,28,958.778999328613,3
darkblue21,36,2,22,962.696998596191,2
darkblue21,36,2,64,1043.27499389648,1
darkblue21,36,3,10,1182.94700622559,3
darkblue21,36,3,9,1187.3030090332,3
darkblue21,36,3,18,1188.59700012207,3
darkblue21,36,3,10,1195.42100524902,3
darkblue21,36,3,9,1196.27799987793,3
darkblue21,36,3,18,1197.55500030518,3
darkblue21,36,3,2,1201.75299072266,3
darkblue21,36,3,64,1208.26099395752,2
darkblue21,36,3,57,1313.82000732422,1
darkblue21,36,4,41,1483.68701171875,3
darkblue21,36,4,57,1484.98199462891,3
darkblue21,36,4,57,1497.43799591064,3
darkblue21,36,4,64,1503.84099578857,3
darkblue21,36,4,59,1505.62501525879,3
darkblue21,36,4,57,1510.41799926758,3
darkblue21,36,4,57,1526.82799530029,2
darkblue21,36,4,25,1569.33798980713,1
darkblue21,36,5,57,1715.51899719238,3
darkblue21,36,5,17,1721.62400054932,3
darkblue21,36,5,18,1739.45000457764,3
darkblue21,36,5,17,1748.37199401855,3
darkblue21,36,5,64,2051.28199768066,3
darkblue21,36,5,31,2056.16300201416,3
darkblue21,36,5,9,2058.92700958252,3
darkblue21,36,5,25,2062.54800415039,2
darkblue21,37,1,18,263.583000183105,3
darkblue21,37,1,2,269.548004150391,3
darkblue21,37,1,4,270.719993591309,3
darkblue21,37,1,10,272.609985351562,3
darkblue21,37,1,26,277.36799621582,2
darkblue21,37,1,18,288.353988647461,1
darkblue21,37,1,18,307.685997009277,2
darkblue21,37,1,17,432.085998535156,1
darkblue21,37,1,1,444.174003601074,1
darkblue21,37,2,18,574.75,3
darkblue21,37,2,17,585.998001098633,2
darkblue21,37,2,1,614.443992614746,3
darkblue21,37,2,1,626.829002380371,3
darkblue21,37,2,34,632.881996154785,3
darkblue21,37,2,8,637.39599609375,3
darkblue21,37,2,17,654.154998779297,3
darkblue21,37,2,1,655.536994934082,3
darkblue21,37,2,18,664.196006774902,3
darkblue21,37,2,64,670.196998596191,3
darkblue21,37,2,1,681.812995910645,3
darkblue21,37,2,57,701.144004821777,3
darkblue21,37,2,33,702.228004455566,3
darkblue21,37,2,17,703.294998168945,3
darkblue21,37,2,8,707.388999938965,3
darkblue21,37,2,1,726.264991760254,3
darkblue21,37,2,1,728.259994506836,3
darkblue21,37,2,1,735.677001953125,3
darkblue21,37,2,1,754.606002807617,3
darkblue21,37,2,57,760.185997009277,3
darkblue21,37,2,1,772.134994506836,3
darkblue21,37,2,1,790.346000671387,3
darkblue21,37,2,17,834.972991943359,3
darkblue21,37,2,1,837.213005065918,2
darkblue21,37,2,18,977.76000213623,1
darkblue21,37,2,18,984.72200012207,3
darkblue21,37,3,10,1118.25400543213,3
darkblue21,37,3,1,1120.54600524902,3
darkblue21,37,3,18,1124.1840057373,2
darkblue21,37,3,18,1141.87100219727,3
darkblue21,37,3,18,1259.09899902344,1
darkblue21,37,4,1,1455.20699310303,3
darkblue21,37,4,18,1458.2679977417,3
darkblue21,37,4,34,1469.95401000977,3
darkblue21,37,4,18,1493.93900299072,3
darkblue21,37,4,33,1501.12899780273,3
darkblue21,37,4,10,1517.45100402832,3
darkblue21,37,4,17,1524.93800354004,3
darkblue21,37,4,1,1525.95299530029,3
darkblue21,37,4,33,1536.83399200439,3
darkblue21,37,4,2,1556.93499755859,3
darkblue21,37,4,18,1584.99600219727,3
darkblue21,37,4,33,1638.28200531006,3
darkblue21,37,4,17,1689.03300476074,3
darkblue21,37,4,1,1708.9760055542,3
darkblue21,37,4,33,1722.7439956665,3
darkblue21,37,4,18,1728.49900054932,3
darkblue21,37,4,34,1739.9049987793,3
darkblue21,37,4,33,1748.05800628662,3
darkblue21,37,4,18,1778.6369934082,3
darkblue21,37,4,33,1799.5950012207,3
darkblue21,37,4,17,1844.24000549316,3
darkblue21,37,4,1,1864.56800079346,3
darkblue21,37,4,33,1871.61799621582,3
darkblue21,37,4,33,1895.53199768066,3
darkblue21,37,4,33,1940.63200378418,3
darkblue21,38,1,10,338.317993164062,3
darkblue21,38,1,18,342.043998718262,3
darkblue21,38,1,33,345.139991760254,3
darkblue21,38,1,17,346.662002563477,3
darkblue21,38,1,18,352.382987976074,3
darkblue21,38,1,18,356.440994262695,3
darkblue21,38,1,57,359.432998657227,3
darkblue21,38,1,17,364.26099395752,2
darkblue21,38,1,41,428.516998291016,1
darkblue21,38,1,18,440.779991149902,1
darkblue21,38,2,10,572.440002441406,3
darkblue21,38,2,10,577.810989379883,3
darkblue21,38,2,18,583.21598815918,2
darkblue21,38,2,18,601.952987670898,1
darkblue21,38,2,1,607.707992553711,3
darkblue21,38,2,33,627.703994750977,3
darkblue21,38,2,18,662.096000671387,3
darkblue21,38,2,18,673.554985046387,3
darkblue21,38,2,2,694.669998168945,3
darkblue21,38,2,18,713.511993408203,3
darkblue21,38,2,18,733.36799621582,3
darkblue21,38,2,18,759.293998718262,3
darkblue21,38,2,1,783.837997436523,3
darkblue21,38,2,18,812.109001159668,3
darkblue21,38,2,33,829.479995727539,3
darkblue21,38,2,10,839.136993408203,3
darkblue21,38,2,33,850.455993652344,3
darkblue21,38,2,17,878.11400604248,3
darkblue21,38,2,18,892.984001159668,2
darkblue21,38,2,18,924.85799407959,3
darkblue21,38,2,64,993.451995849609,3
darkblue21,38,2,63,1060.68199920654,3
darkblue21,38,2,49,1116.71500396729,3
darkblue21,38,2,10,1119.70599365234,3
darkblue21,38,2,1,1387.24299621582,1
darkblue21,38,2,18,1441.00199127197,3
darkblue21,38,3,1,1581.40900421143,2
darkblue21,39,1,18,307.826011657715,2
darkblue21,39,1,25,313.476005554199,3
darkblue21,39,1,18,322.801010131836,3
darkblue21,39,1,1,336.743011474609,1
darkblue21,39,1,9,422.027000427246,3
